year,programTitle,Program Code,PLU,Sum Credits,location,rawfte,fte,id,count
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,83,RE,0.138333333,0.1,---,1
2016-17,Continuing Education,CE,SCH,99,RE,0.165,0.2,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,43,RE,0.071666667,0.1,---,1
2016-17,Continuing Education,CE,SCH,9,RE,0.015,0,---,1
2016-17,Continuing Education,CE,SCH,40,RE,0.066666667,0.1,---,1
2016-17,Continuing Education,CE,SCH,44,RE,0.073333333,0.1,---,1
2016-17,Continuing Education,CE,SCH,13,RE,0.021666667,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,11,RE,0.018333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,25,RE,0.041666667,0,---,1
2016-17,Continuing Education,CE,SCH,25,RE,0.041666667,0,---,1
2016-17,Continuing Education,CE,SCH,21,RE,0.035,0,---,1
2016-17,Continuing Education,CE,SCH,7,RE,0.011666667,0,---,1
2016-17,Continuing Education,CE,SCH,15,RE,0.025,0,---,1
2016-17,Continuing Education,CE,SCH,14,RE,0.023333333,0,---,1
2016-17,Continuing Education,CE,SCH,48,RE,0.08,0.1,---,1
2016-17,Continuing Education,CE,SCH,83,RE,0.138333333,0.1,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,16,RE,0.026666667,0,---,1
2016-17,Continuing Education,CE,SCH,25,RE,0.041666667,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,6,RE,0.01,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,0,RE,0,0,---,1
2016-17,Continuing Education,CE,SCH,0,RE,0,0,---,1
2016-17,Continuing Education,CE,SCH,0,RE,0,0,---,1
2016-17,Continuing Education,CE,SCH,0,RE,0,0,---,1
2016-17,Continuing Education,CE,SCH,0,RE,0,0,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,0,RE,0,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,40,RE,0.066666667,0.1,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,14,RE,0.023333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,7,RE,0.011666667,0,---,1
2016-17,Continuing Education,CE,SCH,15,RE,0.025,0,---,1
2016-17,Continuing Education,CE,SCH,14,RE,0.023333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,40,RE,0.066666667,0.1,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,420,RE,0.7,0.7,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,350,RE,0.583333333,0.6,---,1
2016-17,Continuing Education,CE,SCH,24,RE,0.04,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,6,RE,0.01,0,---,1
2016-17,Continuing Education,CE,SCH,6,RE,0.01,0,---,1
2016-17,Continuing Education,CE,SCH,420,RE,0.7,0.7,---,1
2016-17,Continuing Education,CE,SCH,24,RE,0.04,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2016-17,Continuing Education,CE,SCH,8,RE,0.013333333,0,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2011-12,Culinary Arts,CULN,SCH,12,TE,0.02,0,---,1
2011-12,Culinary Arts,CULN,SCH,12,TE,0.02,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,24,TE,0.777777778,0.8,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,23,TE,0,0,---,1
2011-12,Culinary Arts,CULN,SCH,540,TE,1,1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,17,TE,0.369565217,0.4,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,14,TE,0.304347826,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,15,TE,0.326086957,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,29,TE,0.630434783,0.6,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,13,TE,0.282608696,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,7,TE,0.011666667,0,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,8,RE,0.013333333,0,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,99.071,HA,0.128998698,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,14,TE,0.304347826,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,8,TE,0.173913043,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,29,TE,0.630434783,0.6,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,20,TE,0.434782609,0.4,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,11,TE,0.239130435,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,15,TE,0.326086957,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,18,TE,0.391304348,0.4,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,RE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,6,RE,0.130434783,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,4,TE,0.086956522,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,26,TE,0.565217391,0.6,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,32,TE,0.695652174,0.7,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,1,TE,0.02173913,0,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2010-11,Early Childhood Education - Basic Level,ECEB,Credits,3,SM,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,2,TE,0.043478261,0,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,17,TE,0.369565217,0.4,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,15,TE,0.326086957,0.3,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,17,TE,0.369565217,0.4,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,17,TE,0.369565217,0.4,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,8,TE,0.173913043,0.2,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,5,TE,0.108695652,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,16,TE,0.347826087,0.3,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,17,TE,0.369565217,0.4,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,5,TE,0.108695652,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,14,TE,0.304347826,0.3,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,389.286,TE,0.506882813,0.5,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,95.143,TE,0.123884115,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,7,TE,0.152173913,0.2,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,21,TE,0.456521739,0.5,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2011-12,Early Childhood Education - Basic Level,ECEB,Credits,3,RE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,15,TE,0.326086957,0.3,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,24,TE,0.52173913,0.5,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,18,HO,0.03,0,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,14,RE,0.023333333,0,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,8,RE,0.013333333,0,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,7,RE,0.011666667,0,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,8,RE,0.013333333,0,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,25,RE,0.041666667,0,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,21,TE,0.456521739,0.5,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,15,TE,0.326086957,0.3,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,12,TE,0.260869565,0.3,---,1
2012-13,Early Childhood Education - Basic Level,ECEB,Credits,24,TE,0.52173913,0.5,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,23,TE,0.5,0.5,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,23,TE,0.5,0.5,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,6,TE,0.130434783,0.1,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,23,TE,0.5,0.5,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,23,TE,0.5,0.5,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,9,TE,0.195652174,0.2,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,13,TE,0.282608696,0.3,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,1,TE,0.02173913,0,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,23,TE,0.5,0.5,---,1
2013-14,Early Childhood Education - Basic Level,ECEB,Credits,3,TE,0.065217391,0.1,---,1
