"","town","to_psi","K12_GRAD_SCHOOL_YEAR","psi_class","latitude","longitude","count"
"1255","Hazelton","UNBC","2008-2009","non-NWCC",55.2525,-127.6788,5
"1256","Hazelton","UNBC","2009-2010","non-NWCC",55.2525,-127.6788,2
"1257","Hazelton","UNBC","2010-2011","non-NWCC",55.2525,-127.6788,9
"1258","Hazelton","UNBC","2011-2012","non-NWCC",55.2525,-127.6788,4
"1259","Hazelton","UNBC","2012-2013","non-NWCC",55.2525,-127.6788,3
"1260","Hazelton","UNBC","2013-2014","non-NWCC",55.2525,-127.6788,1
"1261","Hazelton","UVIC","2004-2005","non-NWCC",55.2525,-127.6788,0
"1262","Hazelton","UVIC","2005-2006","non-NWCC",55.2525,-127.6788,0
"1263","Hazelton","UVIC","2006-2007","non-NWCC",55.2525,-127.6788,0
"1264","Hazelton","UVIC","2007-2008","non-NWCC",55.2525,-127.6788,2
"1265","Hazelton","UVIC","2008-2009","non-NWCC",55.2525,-127.6788,2
"1266","Hazelton","UVIC","2009-2010","non-NWCC",55.2525,-127.6788,1
"1267","Hazelton","UVIC","2010-2011","non-NWCC",55.2525,-127.6788,0
"1268","Hazelton","UVIC","2011-2012","non-NWCC",55.2525,-127.6788,0
"1269","Hazelton","UVIC","2012-2013","non-NWCC",55.2525,-127.6788,0
"1270","Hazelton","UVIC","2013-2014","non-NWCC",55.2525,-127.6788,0
"1271","Hazelton","VCC","2004-2005","non-NWCC",55.2525,-127.6788,0
"1272","Hazelton","VCC","2005-2006","non-NWCC",55.2525,-127.6788,0
"1273","Hazelton","VCC","2006-2007","non-NWCC",55.2525,-127.6788,0
"1274","Hazelton","VCC","2007-2008","non-NWCC",55.2525,-127.6788,0
"1275","Hazelton","VCC","2008-2009","non-NWCC",55.2525,-127.6788,1
"1276","Hazelton","VCC","2009-2010","non-NWCC",55.2525,-127.6788,1
"1277","Hazelton","VCC","2010-2011","non-NWCC",55.2525,-127.6788,0
"1278","Hazelton","VCC","2011-2012","non-NWCC",55.2525,-127.6788,0
"1279","Hazelton","VCC","2012-2013","non-NWCC",55.2525,-127.6788,0
"1280","Hazelton","VCC","2013-2014","non-NWCC",55.2525,-127.6788,0
"1281","Hazelton","VIU","2004-2005","non-NWCC",55.2525,-127.6788,1
"1282","Hazelton","VIU","2005-2006","non-NWCC",55.2525,-127.6788,0
"1283","Hazelton","VIU","2006-2007","non-NWCC",55.2525,-127.6788,0
"1284","Hazelton","VIU","2007-2008","non-NWCC",55.2525,-127.6788,1
"1285","Hazelton","VIU","2008-2009","non-NWCC",55.2525,-127.6788,3
"1286","Hazelton","VIU","2009-2010","non-NWCC",55.2525,-127.6788,1
"1287","Hazelton","VIU","2010-2011","non-NWCC",55.2525,-127.6788,0
"1288","Hazelton","VIU","2011-2012","non-NWCC",55.2525,-127.6788,2
"1289","Hazelton","VIU","2012-2013","non-NWCC",55.2525,-127.6788,0
"1290","Hazelton","VIU","2013-2014","non-NWCC",55.2525,-127.6788,0
"1291","Hazelton","no_transfer_yet","2004-2005","non-NWCC",55.2525,-127.6788,3
"1292","Hazelton","no_transfer_yet","2005-2006","non-NWCC",55.2525,-127.6788,8
"1293","Hazelton","no_transfer_yet","2006-2007","non-NWCC",55.2525,-127.6788,7
"1294","Hazelton","no_transfer_yet","2007-2008","non-NWCC",55.2525,-127.6788,8
"1295","Hazelton","no_transfer_yet","2008-2009","non-NWCC",55.2525,-127.6788,6
"1296","Hazelton","no_transfer_yet","2009-2010","non-NWCC",55.2525,-127.6788,8
"1297","Hazelton","no_transfer_yet","2010-2011","non-NWCC",55.2525,-127.6788,13
"1298","Hazelton","no_transfer_yet","2011-2012","non-NWCC",55.2525,-127.6788,11
"1299","Hazelton","no_transfer_yet","2012-2013","non-NWCC",55.2525,-127.6788,7
"1300","Hazelton","no_transfer_yet","2013-2014","non-NWCC",55.2525,-127.6788,10
"1301","Houston","BCIT","2004-2005","non-NWCC",54.3968,-126.6452,1
"1302","Houston","BCIT","2005-2006","non-NWCC",54.3968,-126.6452,2
"1303","Houston","BCIT","2006-2007","non-NWCC",54.3968,-126.6452,0
"1304","Houston","BCIT","2007-2008","non-NWCC",54.3968,-126.6452,1
"1305","Houston","BCIT","2008-2009","non-NWCC",54.3968,-126.6452,0
"1306","Houston","BCIT","2009-2010","non-NWCC",54.3968,-126.6452,1
"1307","Houston","BCIT","2010-2011","non-NWCC",54.3968,-126.6452,0
"1308","Houston","BCIT","2011-2012","non-NWCC",54.3968,-126.6452,0
"1309","Houston","BCIT","2012-2013","non-NWCC",54.3968,-126.6452,0
"1310","Houston","BCIT","2013-2014","non-NWCC",54.3968,-126.6452,0
"1311","Houston","CAM","2004-2005","non-NWCC",54.3968,-126.6452,1
"1312","Houston","CAM","2005-2006","non-NWCC",54.3968,-126.6452,0
"1313","Houston","CAM","2006-2007","non-NWCC",54.3968,-126.6452,0
"1314","Houston","CAM","2007-2008","non-NWCC",54.3968,-126.6452,2
"1315","Houston","CAM","2008-2009","non-NWCC",54.3968,-126.6452,1
"1316","Houston","CAM","2009-2010","non-NWCC",54.3968,-126.6452,0
"1317","Houston","CAM","2010-2011","non-NWCC",54.3968,-126.6452,0
"1318","Houston","CAM","2011-2012","non-NWCC",54.3968,-126.6452,1
"1319","Houston","CAM","2012-2013","non-NWCC",54.3968,-126.6452,0
"1320","Houston","CAM","2013-2014","non-NWCC",54.3968,-126.6452,0
"1321","Houston","CAPU","2004-2005","non-NWCC",54.3968,-126.6452,0
"1322","Houston","CAPU","2005-2006","non-NWCC",54.3968,-126.6452,0
"1323","Houston","CAPU","2006-2007","non-NWCC",54.3968,-126.6452,2
"1324","Houston","CAPU","2007-2008","non-NWCC",54.3968,-126.6452,1
"1325","Houston","CAPU","2008-2009","non-NWCC",54.3968,-126.6452,0
"1326","Houston","CAPU","2009-2010","non-NWCC",54.3968,-126.6452,0
"1327","Houston","CAPU","2010-2011","non-NWCC",54.3968,-126.6452,0
"1328","Houston","CAPU","2011-2012","non-NWCC",54.3968,-126.6452,0
"1329","Houston","CAPU","2012-2013","non-NWCC",54.3968,-126.6452,0
"1330","Houston","CAPU","2013-2014","non-NWCC",54.3968,-126.6452,0
"1331","Houston","CNC","2004-2005","non-NWCC",54.3968,-126.6452,6
"1332","Houston","CNC","2005-2006","non-NWCC",54.3968,-126.6452,6
"1333","Houston","CNC","2006-2007","non-NWCC",54.3968,-126.6452,8
"1334","Houston","CNC","2007-2008","non-NWCC",54.3968,-126.6452,6
"1335","Houston","CNC","2008-2009","non-NWCC",54.3968,-126.6452,7
"1336","Houston","CNC","2009-2010","non-NWCC",54.3968,-126.6452,8
"1337","Houston","CNC","2010-2011","non-NWCC",54.3968,-126.6452,8
"1338","Houston","CNC","2011-2012","non-NWCC",54.3968,-126.6452,2
"1339","Houston","CNC","2012-2013","non-NWCC",54.3968,-126.6452,1
"1340","Houston","CNC","2013-2014","non-NWCC",54.3968,-126.6452,2
"1341","Houston","COTR","2004-2005","non-NWCC",54.3968,-126.6452,1
"1342","Houston","COTR","2005-2006","non-NWCC",54.3968,-126.6452,0
"1343","Houston","COTR","2006-2007","non-NWCC",54.3968,-126.6452,0
"1344","Houston","COTR","2007-2008","non-NWCC",54.3968,-126.6452,0
"1345","Houston","COTR","2008-2009","non-NWCC",54.3968,-126.6452,0
"1346","Houston","COTR","2009-2010","non-NWCC",54.3968,-126.6452,1
"1347","Houston","COTR","2010-2011","non-NWCC",54.3968,-126.6452,0
"1348","Houston","COTR","2011-2012","non-NWCC",54.3968,-126.6452,0
"1349","Houston","COTR","2012-2013","non-NWCC",54.3968,-126.6452,0
"1350","Houston","COTR","2013-2014","non-NWCC",54.3968,-126.6452,0
"1351","Houston","DOUG","2004-2005","non-NWCC",54.3968,-126.6452,1
"1352","Houston","DOUG","2005-2006","non-NWCC",54.3968,-126.6452,0
"1353","Houston","DOUG","2006-2007","non-NWCC",54.3968,-126.6452,0
"1354","Houston","DOUG","2007-2008","non-NWCC",54.3968,-126.6452,0
"1355","Houston","DOUG","2008-2009","non-NWCC",54.3968,-126.6452,1
"1356","Houston","DOUG","2009-2010","non-NWCC",54.3968,-126.6452,0
"1357","Houston","DOUG","2010-2011","non-NWCC",54.3968,-126.6452,0
"1358","Houston","DOUG","2011-2012","non-NWCC",54.3968,-126.6452,0
"1359","Houston","DOUG","2012-2013","non-NWCC",54.3968,-126.6452,0
"1360","Houston","DOUG","2013-2014","non-NWCC",54.3968,-126.6452,0
"1361","Houston","ECU","2004-2005","non-NWCC",54.3968,-126.6452,0
"1362","Houston","ECU","2005-2006","non-NWCC",54.3968,-126.6452,0
"1363","Houston","ECU","2006-2007","non-NWCC",54.3968,-126.6452,0
"1364","Houston","ECU","2007-2008","non-NWCC",54.3968,-126.6452,0
"1365","Houston","ECU","2008-2009","non-NWCC",54.3968,-126.6452,0
"1366","Houston","ECU","2009-2010","non-NWCC",54.3968,-126.6452,0
"1367","Houston","ECU","2010-2011","non-NWCC",54.3968,-126.6452,0
"1368","Houston","ECU","2011-2012","non-NWCC",54.3968,-126.6452,0
"1369","Houston","ECU","2012-2013","non-NWCC",54.3968,-126.6452,0
"1370","Houston","ECU","2013-2014","non-NWCC",54.3968,-126.6452,0
"1371","Houston","JIBC","2004-2005","non-NWCC",54.3968,-126.6452,1
"1372","Houston","JIBC","2005-2006","non-NWCC",54.3968,-126.6452,0
"1373","Houston","JIBC","2006-2007","non-NWCC",54.3968,-126.6452,1
"1374","Houston","JIBC","2007-2008","non-NWCC",54.3968,-126.6452,1
"1375","Houston","JIBC","2008-2009","non-NWCC",54.3968,-126.6452,0
"1376","Houston","JIBC","2009-2010","non-NWCC",54.3968,-126.6452,0
"1377","Houston","JIBC","2010-2011","non-NWCC",54.3968,-126.6452,0
"1378","Houston","JIBC","2011-2012","non-NWCC",54.3968,-126.6452,1
"1379","Houston","JIBC","2012-2013","non-NWCC",54.3968,-126.6452,0
"1380","Houston","JIBC","2013-2014","non-NWCC",54.3968,-126.6452,0
"1381","Houston","KPU","2004-2005","non-NWCC",54.3968,-126.6452,1
"1382","Houston","KPU","2005-2006","non-NWCC",54.3968,-126.6452,0
"1383","Houston","KPU","2006-2007","non-NWCC",54.3968,-126.6452,0
"1384","Houston","KPU","2007-2008","non-NWCC",54.3968,-126.6452,0
"1385","Houston","KPU","2008-2009","non-NWCC",54.3968,-126.6452,0
"1386","Houston","KPU","2009-2010","non-NWCC",54.3968,-126.6452,0
"1387","Houston","KPU","2010-2011","non-NWCC",54.3968,-126.6452,0
"1388","Houston","KPU","2011-2012","non-NWCC",54.3968,-126.6452,0
"1389","Houston","KPU","2012-2013","non-NWCC",54.3968,-126.6452,0
"1390","Houston","KPU","2013-2014","non-NWCC",54.3968,-126.6452,1
"1391","Houston","LANG","2004-2005","non-NWCC",54.3968,-126.6452,0
"1392","Houston","LANG","2005-2006","non-NWCC",54.3968,-126.6452,0
"1393","Houston","LANG","2006-2007","non-NWCC",54.3968,-126.6452,0
"1394","Houston","LANG","2007-2008","non-NWCC",54.3968,-126.6452,0
"1395","Houston","LANG","2008-2009","non-NWCC",54.3968,-126.6452,0
"1396","Houston","LANG","2009-2010","non-NWCC",54.3968,-126.6452,1
"1397","Houston","LANG","2010-2011","non-NWCC",54.3968,-126.6452,0
"1398","Houston","LANG","2011-2012","non-NWCC",54.3968,-126.6452,0
"1399","Houston","LANG","2012-2013","non-NWCC",54.3968,-126.6452,0
"1400","Houston","LANG","2013-2014","non-NWCC",54.3968,-126.6452,1
"1401","Houston","NIC","2004-2005","non-NWCC",54.3968,-126.6452,0
"1402","Houston","NIC","2005-2006","non-NWCC",54.3968,-126.6452,0
"1403","Houston","NIC","2006-2007","non-NWCC",54.3968,-126.6452,0
"1404","Houston","NIC","2007-2008","non-NWCC",54.3968,-126.6452,0
"1405","Houston","NIC","2008-2009","non-NWCC",54.3968,-126.6452,0
"1406","Houston","NIC","2009-2010","non-NWCC",54.3968,-126.6452,0
"1407","Houston","NIC","2010-2011","non-NWCC",54.3968,-126.6452,0
"1408","Houston","NIC","2011-2012","non-NWCC",54.3968,-126.6452,0
"1409","Houston","NIC","2012-2013","non-NWCC",54.3968,-126.6452,0
"1410","Houston","NIC","2013-2014","non-NWCC",54.3968,-126.6452,0
"1411","Houston","NLC","2004-2005","non-NWCC",54.3968,-126.6452,0
"1412","Houston","NLC","2005-2006","non-NWCC",54.3968,-126.6452,0
"1413","Houston","NLC","2006-2007","non-NWCC",54.3968,-126.6452,0
"1414","Houston","NLC","2007-2008","non-NWCC",54.3968,-126.6452,3
"1415","Houston","NLC","2008-2009","non-NWCC",54.3968,-126.6452,0
"1416","Houston","NLC","2009-2010","non-NWCC",54.3968,-126.6452,0
"1417","Houston","NLC","2010-2011","non-NWCC",54.3968,-126.6452,1
"1418","Houston","NLC","2011-2012","non-NWCC",54.3968,-126.6452,0
"1419","Houston","NLC","2012-2013","non-NWCC",54.3968,-126.6452,0
"1420","Houston","NLC","2013-2014","non-NWCC",54.3968,-126.6452,0
"1421","Houston","NVIT","2004-2005","non-NWCC",54.3968,-126.6452,0
"1422","Houston","NVIT","2005-2006","non-NWCC",54.3968,-126.6452,0
"1423","Houston","NVIT","2006-2007","non-NWCC",54.3968,-126.6452,0
"1424","Houston","NVIT","2007-2008","non-NWCC",54.3968,-126.6452,0
"1425","Houston","NVIT","2008-2009","non-NWCC",54.3968,-126.6452,0
"1426","Houston","NVIT","2009-2010","non-NWCC",54.3968,-126.6452,0
"1427","Houston","NVIT","2010-2011","non-NWCC",54.3968,-126.6452,0
"1428","Houston","NVIT","2011-2012","non-NWCC",54.3968,-126.6452,0
"1429","Houston","NVIT","2012-2013","non-NWCC",54.3968,-126.6452,0
"1430","Houston","NVIT","2013-2014","non-NWCC",54.3968,-126.6452,0
"1431","Houston","NWCC","2004-2005","NWCC",54.3968,-126.6452,9
"1432","Houston","NWCC","2005-2006","NWCC",54.3968,-126.6452,20
"1433","Houston","NWCC","2006-2007","NWCC",54.3968,-126.6452,12
"1434","Houston","NWCC","2007-2008","NWCC",54.3968,-126.6452,17
"1435","Houston","NWCC","2008-2009","NWCC",54.3968,-126.6452,7
"1436","Houston","NWCC","2009-2010","NWCC",54.3968,-126.6452,6
"1437","Houston","NWCC","2010-2011","NWCC",54.3968,-126.6452,11
"1438","Houston","NWCC","2011-2012","NWCC",54.3968,-126.6452,8
"1439","Houston","NWCC","2012-2013","NWCC",54.3968,-126.6452,6
"1440","Houston","NWCC","2013-2014","NWCC",54.3968,-126.6452,8
"1441","Houston","OKAN","2004-2005","non-NWCC",54.3968,-126.6452,3
"1442","Houston","OKAN","2005-2006","non-NWCC",54.3968,-126.6452,1
"1443","Houston","OKAN","2006-2007","non-NWCC",54.3968,-126.6452,2
"1444","Houston","OKAN","2007-2008","non-NWCC",54.3968,-126.6452,0
"1445","Houston","OKAN","2008-2009","non-NWCC",54.3968,-126.6452,1
"1446","Houston","OKAN","2009-2010","non-NWCC",54.3968,-126.6452,0
"1447","Houston","OKAN","2010-2011","non-NWCC",54.3968,-126.6452,0
"1448","Houston","OKAN","2011-2012","non-NWCC",54.3968,-126.6452,1
"1449","Houston","OKAN","2012-2013","non-NWCC",54.3968,-126.6452,0
"1450","Houston","OKAN","2013-2014","non-NWCC",54.3968,-126.6452,0
"1451","Houston","SEL","2004-2005","non-NWCC",54.3968,-126.6452,0
"1452","Houston","SEL","2005-2006","non-NWCC",54.3968,-126.6452,0
"1453","Houston","SEL","2006-2007","non-NWCC",54.3968,-126.6452,0
"1454","Houston","SEL","2007-2008","non-NWCC",54.3968,-126.6452,1
"1455","Houston","SEL","2008-2009","non-NWCC",54.3968,-126.6452,0
"1456","Houston","SEL","2009-2010","non-NWCC",54.3968,-126.6452,0
"1457","Houston","SEL","2010-2011","non-NWCC",54.3968,-126.6452,0
"1458","Houston","SEL","2011-2012","non-NWCC",54.3968,-126.6452,0
"1459","Houston","SEL","2012-2013","non-NWCC",54.3968,-126.6452,0
"1460","Houston","SEL","2013-2014","non-NWCC",54.3968,-126.6452,0
"1461","Houston","SFU","2004-2005","non-NWCC",54.3968,-126.6452,1
"1462","Houston","SFU","2005-2006","non-NWCC",54.3968,-126.6452,0
"1463","Houston","SFU","2006-2007","non-NWCC",54.3968,-126.6452,0
"1464","Houston","SFU","2007-2008","non-NWCC",54.3968,-126.6452,0
"1465","Houston","SFU","2008-2009","non-NWCC",54.3968,-126.6452,0
"1466","Houston","SFU","2009-2010","non-NWCC",54.3968,-126.6452,0
"1467","Houston","SFU","2010-2011","non-NWCC",54.3968,-126.6452,0
"1468","Houston","SFU","2011-2012","non-NWCC",54.3968,-126.6452,0
"1469","Houston","SFU","2012-2013","non-NWCC",54.3968,-126.6452,0
"1470","Houston","SFU","2013-2014","non-NWCC",54.3968,-126.6452,0
"1471","Houston","TRU","2004-2005","non-NWCC",54.3968,-126.6452,6
"1472","Houston","TRU","2005-2006","non-NWCC",54.3968,-126.6452,4
"1473","Houston","TRU","2006-2007","non-NWCC",54.3968,-126.6452,1
"1474","Houston","TRU","2007-2008","non-NWCC",54.3968,-126.6452,6
"1475","Houston","TRU","2008-2009","non-NWCC",54.3968,-126.6452,4
"1476","Houston","TRU","2009-2010","non-NWCC",54.3968,-126.6452,1
"1477","Houston","TRU","2010-2011","non-NWCC",54.3968,-126.6452,4
"1478","Houston","TRU","2011-2012","non-NWCC",54.3968,-126.6452,2
"1479","Houston","TRU","2012-2013","non-NWCC",54.3968,-126.6452,2
"1480","Houston","TRU","2013-2014","non-NWCC",54.3968,-126.6452,2
"1481","Houston","UBCO","2004-2005","non-NWCC",54.3968,-126.6452,0
"1482","Houston","UBCO","2005-2006","non-NWCC",54.3968,-126.6452,1
"1483","Houston","UBCO","2006-2007","non-NWCC",54.3968,-126.6452,0
"1484","Houston","UBCO","2007-2008","non-NWCC",54.3968,-126.6452,0
"1485","Houston","UBCO","2008-2009","non-NWCC",54.3968,-126.6452,0
"1486","Houston","UBCO","2009-2010","non-NWCC",54.3968,-126.6452,0
"1487","Houston","UBCO","2010-2011","non-NWCC",54.3968,-126.6452,0
"1488","Houston","UBCO","2011-2012","non-NWCC",54.3968,-126.6452,0
"1489","Houston","UBCO","2012-2013","non-NWCC",54.3968,-126.6452,0
"1490","Houston","UBCO","2013-2014","non-NWCC",54.3968,-126.6452,0
"1491","Houston","UBCV","2004-2005","non-NWCC",54.3968,-126.6452,0
"1492","Houston","UBCV","2005-2006","non-NWCC",54.3968,-126.6452,0
"1493","Houston","UBCV","2006-2007","non-NWCC",54.3968,-126.6452,1
"1494","Houston","UBCV","2007-2008","non-NWCC",54.3968,-126.6452,0
"1495","Houston","UBCV","2008-2009","non-NWCC",54.3968,-126.6452,0
"1496","Houston","UBCV","2009-2010","non-NWCC",54.3968,-126.6452,0
"1497","Houston","UBCV","2010-2011","non-NWCC",54.3968,-126.6452,0
"1498","Houston","UBCV","2011-2012","non-NWCC",54.3968,-126.6452,0
"1499","Houston","UBCV","2012-2013","non-NWCC",54.3968,-126.6452,0
"1500","Houston","UBCV","2013-2014","non-NWCC",54.3968,-126.6452,0
"1501","Houston","UFV","2004-2005","non-NWCC",54.3968,-126.6452,0
"1502","Houston","UFV","2005-2006","non-NWCC",54.3968,-126.6452,0
"1503","Houston","UFV","2006-2007","non-NWCC",54.3968,-126.6452,0
"1504","Houston","UFV","2007-2008","non-NWCC",54.3968,-126.6452,1
"1505","Houston","UFV","2008-2009","non-NWCC",54.3968,-126.6452,0
"1506","Houston","UFV","2009-2010","non-NWCC",54.3968,-126.6452,0
"1507","Houston","UFV","2010-2011","non-NWCC",54.3968,-126.6452,0
"1508","Houston","UFV","2011-2012","non-NWCC",54.3968,-126.6452,0
"1509","Houston","UFV","2012-2013","non-NWCC",54.3968,-126.6452,0
"1510","Houston","UFV","2013-2014","non-NWCC",54.3968,-126.6452,0
"1511","Houston","UNBC","2004-2005","non-NWCC",54.3968,-126.6452,6
"1512","Houston","UNBC","2005-2006","non-NWCC",54.3968,-126.6452,6
"1513","Houston","UNBC","2006-2007","non-NWCC",54.3968,-126.6452,7
"1514","Houston","UNBC","2007-2008","non-NWCC",54.3968,-126.6452,8
"1515","Houston","UNBC","2008-2009","non-NWCC",54.3968,-126.6452,4
"1516","Houston","UNBC","2009-2010","non-NWCC",54.3968,-126.6452,9
"1517","Houston","UNBC","2010-2011","non-NWCC",54.3968,-126.6452,5
"1518","Houston","UNBC","2011-2012","non-NWCC",54.3968,-126.6452,4
"1519","Houston","UNBC","2012-2013","non-NWCC",54.3968,-126.6452,2
"1520","Houston","UNBC","2013-2014","non-NWCC",54.3968,-126.6452,1
"1521","Houston","UVIC","2004-2005","non-NWCC",54.3968,-126.6452,3
"1522","Houston","UVIC","2005-2006","non-NWCC",54.3968,-126.6452,0
"1523","Houston","UVIC","2006-2007","non-NWCC",54.3968,-126.6452,0
"1524","Houston","UVIC","2007-2008","non-NWCC",54.3968,-126.6452,0
"1525","Houston","UVIC","2008-2009","non-NWCC",54.3968,-126.6452,0
"1526","Houston","UVIC","2009-2010","non-NWCC",54.3968,-126.6452,0
"1527","Houston","UVIC","2010-2011","non-NWCC",54.3968,-126.6452,0
"1528","Houston","UVIC","2011-2012","non-NWCC",54.3968,-126.6452,0
"1529","Houston","UVIC","2012-2013","non-NWCC",54.3968,-126.6452,0
"1530","Houston","UVIC","2013-2014","non-NWCC",54.3968,-126.6452,3
"1531","Houston","VCC","2004-2005","non-NWCC",54.3968,-126.6452,0
"1532","Houston","VCC","2005-2006","non-NWCC",54.3968,-126.6452,0
"1533","Houston","VCC","2006-2007","non-NWCC",54.3968,-126.6452,0
"1534","Houston","VCC","2007-2008","non-NWCC",54.3968,-126.6452,0
"1535","Houston","VCC","2008-2009","non-NWCC",54.3968,-126.6452,0
"1536","Houston","VCC","2009-2010","non-NWCC",54.3968,-126.6452,0
"1537","Houston","VCC","2010-2011","non-NWCC",54.3968,-126.6452,0
"1538","Houston","VCC","2011-2012","non-NWCC",54.3968,-126.6452,0
"1539","Houston","VCC","2012-2013","non-NWCC",54.3968,-126.6452,0
"1540","Houston","VCC","2013-2014","non-NWCC",54.3968,-126.6452,0
"1541","Houston","VIU","2004-2005","non-NWCC",54.3968,-126.6452,1
"1542","Houston","VIU","2005-2006","non-NWCC",54.3968,-126.6452,0
"1543","Houston","VIU","2006-2007","non-NWCC",54.3968,-126.6452,0
"1544","Houston","VIU","2007-2008","non-NWCC",54.3968,-126.6452,0
"1545","Houston","VIU","2008-2009","non-NWCC",54.3968,-126.6452,0
"1546","Houston","VIU","2009-2010","non-NWCC",54.3968,-126.6452,1
"1547","Houston","VIU","2010-2011","non-NWCC",54.3968,-126.6452,0
"1548","Houston","VIU","2011-2012","non-NWCC",54.3968,-126.6452,1
"1549","Houston","VIU","2012-2013","non-NWCC",54.3968,-126.6452,3
"1550","Houston","VIU","2013-2014","non-NWCC",54.3968,-126.6452,0
"1551","Houston","no_transfer_yet","2004-2005","non-NWCC",54.3968,-126.6452,5
"1552","Houston","no_transfer_yet","2005-2006","non-NWCC",54.3968,-126.6452,10
"1553","Houston","no_transfer_yet","2006-2007","non-NWCC",54.3968,-126.6452,7
"1554","Houston","no_transfer_yet","2007-2008","non-NWCC",54.3968,-126.6452,16
"1555","Houston","no_transfer_yet","2008-2009","non-NWCC",54.3968,-126.6452,17
"1556","Houston","no_transfer_yet","2009-2010","non-NWCC",54.3968,-126.6452,11
"1557","Houston","no_transfer_yet","2010-2011","non-NWCC",54.3968,-126.6452,16
"1558","Houston","no_transfer_yet","2011-2012","non-NWCC",54.3968,-126.6452,12
"1559","Houston","no_transfer_yet","2012-2013","non-NWCC",54.3968,-126.6452,14
"1560","Houston","no_transfer_yet","2013-2014","non-NWCC",54.3968,-126.6452,11
"1561","Kitimat","BCIT","2004-2005","non-NWCC",54.0497,-128.5507,5
"1562","Kitimat","BCIT","2005-2006","non-NWCC",54.0497,-128.5507,4
