year,programTitle,Program Code,PLU,Sum Credits,location,sumFTE,abo,imm
2014-15,Mineral Processing Operator,MPO,Credits,127.5,HO,5,,00
2014-15,Mineral Processing Operator,MPO,Credits,25.5,HO,1,N,00
2015-16,Mineral Processing Operator,MPO,Credits,3,SM,0.005,,00
2015-16,Mineral Processing Operator,MPO,Credits,0,SM,0,,00
2015-16,Mineral Processing Operator,MPO,Credits,0,SM,0,Y,00
2015-16,Mineral Processing Operator,MPO,Credits,0,SM,0,N,00
2015-16,Mineral Processing Operator,MPO,Credits,76.5,SM,3,,00
2015-16,Mineral Processing Operator,MPO,Credits,26.5,SM,1.039215686,Y,00
2015-16,Mineral Processing Operator,MPO,Credits,53,SM,2.078431373,N,00
2016-17,Mineral Processing Operator,MPO,Credits,285,OFCA,11.17647059,,00
2012-13,Natural Resources Technician,NRT,Credits,28.571,TE,0.037201823,Y,00
2009-10,Nursing,NURS,Credits,7.6,TE,0.012666667,,00
2009-10,Nursing,NURS2,Credits,0,TE,0,,00
2009-10,Nursing,NURS,Credits,111.857,TE,0.145647135,N,00
2009-10,Nursing,NURS2,Credits,5,TE,0.131578947,,01
2009-10,Nursing,NURS2,Credits,424,TE,11.15789474,,00
2009-10,Nursing,NURS2,Credits,110,TE,2.894736842,Y,00
2009-10,Nursing,NURS2,Credits,78,TE,2.052631579,N,00
2009-10,Nursing,NURS,Credits,109,TE,3.633333333,,00
2009-10,Nursing,NURS,Credits,108,TE,3.6,Y,00
2009-10,Nursing,NURS,Credits,430,TE,14.33333333,N,00
2009-10,Nursing,NURS,Credits,9,PR,0.3,Y,00
2009-10,Nursing,NURS,Credits,9,PR,0.3,N,00
2010-11,Nursing,NURS2,Credits,0,TE,0,Y,00
2010-11,Nursing,NURS2,Credits,0,TE,0,N,00
2010-11,Nursing,NURS,Credits,0,TE,0,N,00
2010-11,Nursing,NURS2,Credits,158,TE,4.157894737,,00
2010-11,Nursing,NURS2,Credits,71,TE,1.868421053,Y,00
2010-11,Nursing,NURS2,Credits,426,TE,11.21052632,N,00
2010-11,Nursing,NURS2,Credits,6,PR,0.157894737,Y,00
2010-11,Nursing,NURS,Credits,6,TE,0.2,,00
2010-11,Nursing,NURS,Credits,132,TE,4.4,Y,00
2010-11,Nursing,NURS,Credits,495,TE,16.5,N,00
2011-12,Nursing,NURS2,Credits,6,TE,0.01,N,00
2011-12,Nursing,NURS,Credits,0,ST,0,N,00
2011-12,Nursing,NURS,Credits,0,SM,0,N,00
2011-12,Nursing,NURS2,Credits,36.429,TE,0.047433594,N,00
2011-12,Nursing,NURS2,Credits,38,TE,1,,00
2011-12,Nursing,NURS2,Credits,65,TE,1.710526316,Y,00
2011-12,Nursing,NURS2,Credits,473,TE,12.44736842,N,00
2011-12,Nursing,NURS,Credits,12,TE,0.4,,01
2011-12,Nursing,NURS,Credits,5,TE,0.166666667,,00
2011-12,Nursing,NURS,Credits,145,TE,4.833333333,Y,00
2011-12,Nursing,NURS,Credits,482,TE,16.06666667,N,00
2011-12,Nursing,NURS,Credits,18,SM,0.6,N,00
2011-12,Nursing,NURS,Credits,6,PR,0.2,Y,00
2011-12,Nursing,NURS,Credits,3,ON,0.1,Y,00
2011-12,Nursing,NURS,Credits,3,ON,0.1,N,00
2012-13,Nursing,NURS2,Credits,0,ST,0,Y,00
2012-13,Nursing,NURS2,Credits,0,ST,0,N,00
2012-13,Nursing,NURS,Credits,0,ST,0,N,00
2012-13,Nursing,NURS2,Credits,0,SM,0,Y,00
2012-13,Nursing,NURS2,Credits,3.857,TE,0.005022135,N,00
2012-13,Nursing,NURS,Credits,78.429,TE,0.102121094,N,01
2012-13,Nursing,NURS2,Credits,5,TE,0.131578947,,00
2012-13,Nursing,NURS2,Credits,101,TE,2.657894737,Y,00
2012-13,Nursing,NURS2,Credits,529,TE,13.92105263,N,00
2012-13,Nursing,NURS2,Credits,3,SM,0.078947368,Y,00
2012-13,Nursing,NURS2,Credits,3,PR,0.078947368,Y,00
2012-13,Nursing,NURS2,Credits,18,PR,0.473684211,N,00
2012-13,Nursing,NURS,Credits,21,TE,0.7,N,01
2012-13,Nursing,NURS,Credits,90,TE,3,,00
2012-13,Nursing,NURS,Credits,58,TE,1.933333333,Y,00
2012-13,Nursing,NURS,Credits,495,TE,16.5,N,00
2012-13,Nursing,NURS,Credits,3,PR,0.1,N,00
2013-14,Nursing,NURS,Credits,22,TE,0.036666667,Y,00
2013-14,Nursing,NURS,Credits,0,TE,0,N,01
2013-14,Nursing,NURS,Credits,0,TE,0,,00
2013-14,Nursing,NURS,Credits,0,TE,0,Y,00
2013-14,Nursing,NURS,Credits,392.857,TE,0.511532552,N,00
2013-14,Nursing,NURS2,Credits,27,TE,0.710526316,N,01
2013-14,Nursing,NURS2,Credits,71,TE,1.868421053,,00
2013-14,Nursing,NURS2,Credits,54,TE,1.421052632,Y,00
2013-14,Nursing,NURS2,Credits,355,TE,9.342105263,N,00
2013-14,Nursing,NURS,Credits,9,TE,0.3,N,01
2013-14,Nursing,NURS,Credits,75,TE,2.5,,00
2013-14,Nursing,NURS,Credits,117,TE,3.9,Y,00
2013-14,Nursing,NURS,Credits,563,TE,18.76666667,N,00
2014-15,Nursing,NURS,Credits,16,TE,0.026666667,N,00
2014-15,Nursing,NURS,Credits,4,SM,0.006666667,Y,00
2014-15,Nursing,NURS,Credits,252.429,TE,0.328683594,N,00
2014-15,Nursing,NURS2,Credits,41,TE,1.078947368,N,01
2014-15,Nursing,NURS2,Credits,64,TE,1.684210526,,00
2014-15,Nursing,NURS2,Credits,134,TE,3.526315789,Y,00
2014-15,Nursing,NURS2,Credits,473,TE,12.44736842,N,00
2014-15,Nursing,NURS2,Credits,9,SM,0.236842105,N,00
2014-15,Nursing,NURS2,Credits,3,PR,0.078947368,N,01
2014-15,Nursing,NURS2,Credits,9,PR,0.236842105,N,00
2014-15,Nursing,NURS,Credits,96,TE,3.2,,00
2014-15,Nursing,NURS,Credits,136,TE,4.533333333,Y,00
2014-15,Nursing,NURS,Credits,405,TE,13.5,N,00
2014-15,Nursing,NURS,Credits,12,SM,0.4,N,00
2014-15,Nursing,NURS,Credits,3,PR,0.1,N,00
2015-16,Nursing,NURS,Credits,6,TE,0.01,,00
2015-16,Nursing,NURS2,Credits,78,TE,2.052631579,,00
2015-16,Nursing,NURS2,Credits,111,TE,2.921052632,Y,00
2015-16,Nursing,NURS2,Credits,279,TE,7.342105263,N,00
2015-16,Nursing,NURS2,Credits,4,PR,0.105263158,N,00
2015-16,Nursing,NURS,Credits,12,TE,0.4,N,01
2015-16,Nursing,NURS,Credits,39,TE,1.3,,00
2015-16,Nursing,NURS,Credits,75,TE,2.5,Y,00
2015-16,Nursing,NURS,Credits,653,TE,21.76666667,N,00
2015-16,Nursing,NURS,Credits,6,PR,0.2,N,00
2016-17,Nursing,NURS2,Credits,27,TE,0.710526316,N,01
2016-17,Nursing,NURS2,Credits,49,TE,1.289473684,,00
2016-17,Nursing,NURS2,Credits,19,TE,0.5,Y,00
2016-17,Nursing,NURS2,Credits,544,TE,14.31578947,N,00
2016-17,Nursing,NURS2,Credits,20,PR,0.526315789,Y,00
2016-17,Nursing,NURS2,Credits,15,PR,0.394736842,N,00
2016-17,Nursing,NURS2,Credits,5,KI,0.131578947,Y,00
2016-17,Nursing,NURS2,Credits,30,KI,0.789473684,N,00
2016-17,Nursing,NURS,Credits,6,TE,0.2,N,01
2016-17,Nursing,NURS,Credits,18,TE,0.6,,00
2016-17,Nursing,NURS,Credits,129,TE,4.3,Y,00
2016-17,Nursing,NURS,Credits,522,TE,17.4,N,00
2016-17,Plumbing Foundations,PLUMF,SCH,630,PR,1,Y,00
2016-17,Plumbing Foundations,PLUMF,SCH,1260,PR,2,N,00
2016-17,Plumbing Foundations,PLUMF,SCH,0,PR,0,Y,00
2016-17,Plumbing Foundations,PLUMF,SCH,0,PR,0,N,00
2009-10,Practical Nursing,PNUR,SCH,180,TE,4.3675,N,00
2009-10,Practical Nursing,PNUR,SCH,134,TE,3.28,Y,00
2009-10,Practical Nursing,PNUR,SCH,335,TE,8.3,,00
2010-11,Practical Nursing,PNUR,SCH,13,TE,0.021666667,N,00
2010-11,Practical Nursing,PNUR,SCH,131.143,TE,0.170759115,N,00
2010-11,Practical Nursing,PNUR,SCH,389.286,KI,0.506882813,N,00
2010-11,Practical Nursing,PNUR,SCH,10.5,TE,0.265,,01
2010-11,Practical Nursing,PNUR,SCH,206,TE,5.0575,,00
2010-11,Practical Nursing,PNUR,SCH,128.5,TE,3.1675,Y,00
2010-11,Practical Nursing,PNUR,SCH,436.5,TE,10.63,N,00
2010-11,Practical Nursing,PNUR,SCH,12,PR,0.225,Y,00
2011-12,Practical Nursing,PNUR,SCH,505.5,TE,12.555,N,00
2011-12,Practical Nursing,PNUR,SCH,31,TE,0.76,Y,00
2011-12,Practical Nursing,PNUR,SCH,168.5,TE,4.185,,00
2012-13,Practical Nursing,PPNUR,Credits,192.5,TE,6.416666667,N,00
2012-13,Practical Nursing,PPNUR,Credits,62.5,TE,2.083333333,Y,00
2012-13,Practical Nursing,PPNUR,Credits,50,TE,1.666666667,,00
2013-14,Practical Nursing,PPNUR2,Credits,58,TE,1.705882353,Y,00
2013-14,Practical Nursing,PPNUR2,Credits,115,TE,3.382352941,N,00
2013-14,Practical Nursing,PPNUR,Credits,8,TE,0.266666667,Y,00
2013-14,Practical Nursing,PPNUR,Credits,28,TE,0.933333333,N,00
2014-15,Practical Nursing,PPNUR2,Credits,23,TE,0.676470588,N,00
2014-15,Practical Nursing,PPNUR2,Credits,14,TE,0.411764706,Y,00
2015-16,Practical Nursing,PPNUR,Credits,62.857,TE,0.081845052,Y,00
2009-10,Practical Nursing Access,FNPNAC,Credits,4,GK,0.115942029,Y,00
2010-11,Practical Nursing Access,FNPNAC,Credits,13,SM,0.376811594,Y,00
2010-11,Practical Nursing Access,PNAC,SCH,31.5,TE,0.931439765,,00
2010-11,Practical Nursing Access,PNAC,SCH,9,TE,0.267384917,Y,00
2010-11,Practical Nursing Access,PNAC,SCH,9,TE,0.267384917,N,00
2010-11,Practical Nursing Access,PNAC,SCH,67,SM,1.973555338,,00
2010-11,Practical Nursing Access,PNAC,SCH,26,SM,0.759059745,Y,00
2010-11,Practical Nursing Access,PNAC,SCH,26,SM,0.759059745,N,00
2009-10,Professional Cook 1,PCOOK1,Courses,15,TE,0.025,N,00
2009-10,Professional Cook 1,PCOOK1,Courses,1.5,PR,0.0025,N,00
2009-10,Professional Cook 1,PCOOK1,Courses,3,NA,0.005,Y,00
2009-10,Professional Cook 1,PCOOK1,Courses,7,MA,0.011666667,Y,00
2009-10,Professional Cook 1,ACCOOK1,Courses,21,HA,0.035,Y,00
2009-10,Professional Cook 1,PCOOK1,Courses,0,TE,0,Y,00
2009-10,Professional Cook 1,PCOOK1,Courses,0,TE,0,N,00
2009-10,Professional Cook 1,PCOOK1,Courses,1,TE,1,N,01
2009-10,Professional Cook 1,ACCOOK1,Courses,0,HA,0,N,00
2009-10,Professional Cook 1,ACCOOK1,Courses,0,HA,0,Y,00
2009-10,Professional Cook 1,PCOOK1,Courses,0,TE,0,N,00
2009-10,Professional Cook 1,PCOOK1,Courses,0,TE,0,Y,00
2009-10,Professional Cook 1,PCOOK1,Courses,0,TE,0,N,01
2009-10,Professional Cook 1,ACCOOK1,Courses,1,HA,1,N,00
2009-10,Professional Cook 1,ACCOOK1,Courses,17,HA,17,Y,00
2009-10,Professional Cook 1,PCOOK1,Courses,7,TE,7,N,00
2009-10,Professional Cook 1,PCOOK1,Courses,14,TE,14,Y,00
2010-11,Professional Cook 1,ACCOOK1,Courses,6,TE,0.01,N,00
2010-11,Professional Cook 1,ACCOOK1,Courses,7,HA,0.011666667,Y,00
2010-11,Professional Cook 1,PCOOK1,Courses,0,TE,0,Y,00
2010-11,Professional Cook 1,PCOOK1,Courses,1,TE,1,,00
2010-11,Professional Cook 1,PCOOK1,Courses,15,TE,15,Y,00
2010-11,Professional Cook 1,PCOOK1,Courses,6,TE,6,N,00
2010-11,Professional Cook 1,PCOOK1,Courses,1,HO,1,,00
2010-11,Professional Cook 1,ACCOOK1,Courses,6,HO,6,,00
2010-11,Professional Cook 1,ACCOOK1,Courses,2,HO,2,Y,00
2010-11,Professional Cook 1,ACCOOK1,Courses,4,HO,4,N,00
2010-11,Professional Cook 1,PCOOK1,Courses,1,TE,0,,00
2010-11,Professional Cook 1,PCOOK1,Courses,12,TE,0,Y,00
2010-11,Professional Cook 1,PCOOK1,Courses,6,TE,0,N,00
2010-11,Professional Cook 1,PCOOK1,Courses,0,HO,0,,00
2010-11,Professional Cook 1,ACCOOK1,Courses,0,HO,0,,00
2010-11,Professional Cook 1,ACCOOK1,Courses,0,HO,0,Y,00
2010-11,Professional Cook 1,ACCOOK1,Courses,0,HO,0,N,00
2011-12,Professional Cook 1,ACCOOK1,Courses,6,TE,0,Y,00
2011-12,Professional Cook 1,ACCOOK1,Courses,2,TE,2,Y,00
2011-12,Professional Cook 1,ACCOOK1,Courses,5,TE,0.008333333,,00
2012-13,Professional Cook 1,ACCOOK1,Courses,6,TE,0,,00
2012-13,Professional Cook 1,ACCOOK1,Courses,2,TE,2,,00
2013-14,Professional Cook 1,ACCOOK1,Courses,2,TE,2,,00
2013-14,Professional Cook 1,ACCOOK1,Courses,1,TE,1,N,00
2013-14,Professional Cook 1,ACCOOK1,Courses,6,TE,0,,00
2013-14,Professional Cook 1,ACCOOK1,Courses,3,TE,0,N,00
2014-15,Professional Cook 1,ACCOOK1,Courses,0,TE,0,N,00
2014-15,Professional Cook 1,ACCOOK1,Courses,0,HO,0,,00
2014-15,Professional Cook 1,ACCOOK1,Courses,1,TE,1,Y,00
2014-15,Professional Cook 1,ACCOOK1,Courses,3,TE,3,N,00
2014-15,Professional Cook 1,ACCOOK1,Courses,4,HO,4,,00
2014-15,Professional Cook 1,ACCOOK1,Courses,1,TE,0,Y,00
2014-15,Professional Cook 1,ACCOOK1,Courses,9,TE,0,N,00
2014-15,Professional Cook 1,ACCOOK1,Courses,0,HO,0,,00
2015-16,Professional Cook 1,ACCOOK1,Courses,0,TE,0,Y,00
2015-16,Professional Cook 1,ACCOOK1,Courses,0,TE,0,,00
2015-16,Professional Cook 1,ACCOOK1,Courses,2,TE,2,Y,00
2015-16,Professional Cook 1,ACCOOK1,Courses,1,TE,1,,00
2015-16,Professional Cook 1,ACCOOK1,Courses,0,TE,0,Y,00
2015-16,Professional Cook 1,ACCOOK1,Courses,8,TE,0.013333333,Y,00
2016-17,Professional Cook 1,ACCOOK1,Courses,0,HO,0,,00
2016-17,Professional Cook 1,ACCOOK1,Courses,4,TE,4,,00
2016-17,Professional Cook 1,ACCOOK1,Courses,1,TE,1,Y,00
2016-17,Professional Cook 1,ACCOOK1,Courses,1,TE,1,N,00
2016-17,Professional Cook 1,ACCOOK1,Courses,0,TE,0,,00
2016-17,Professional Cook 1,ACCOOK1,Courses,0,TE,0,Y,00
2016-17,Professional Cook 1,ACCOOK1,Courses,0,TE,0,N,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,TE,0,N,01
2009-10,Professional Cook 2,PCOOK2,Courses,0,TE,0,Y,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,TE,0,N,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,MA,0,Y,00
2009-10,Professional Cook 2,PCOOK2,Courses,1,TE,1,N,01
2009-10,Professional Cook 2,PCOOK2,Courses,9,TE,9,Y,00
2009-10,Professional Cook 2,PCOOK2,Courses,5,TE,5,N,00
2009-10,Professional Cook 2,PCOOK2,Courses,1,MA,1,,00
2009-10,Professional Cook 2,PCOOK2,Courses,10,MA,10,Y,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,TE,0,N,01
2009-10,Professional Cook 2,PCOOK2,Courses,0,TE,0,,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,TE,0,Y,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,TE,0,N,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,MA,0,,00
2009-10,Professional Cook 2,PCOOK2,Courses,0,MA,0,Y,00
2010-11,Professional Cook 2,PCOOK2,Courses,0,TE,0,,00
2010-11,Professional Cook 2,PCOOK2,Courses,10,TE,10,Y,00
2010-11,Professional Cook 2,PCOOK2,Courses,6,TE,6,N,00
2010-11,Professional Cook 2,PCOOK2,Courses,0,TE,0,Y,00
2010-11,Professional Cook 2,PCOOK2,Courses,0,TE,0,N,00
2011-12,Professional Cook 2,PCOOK2,Courses,6,TE,0,N,00
2011-12,Professional Cook 2,PCOOK2,Courses,10,TE,0,Y,00
2009-10,Professional Cook 3,PCOOK3,SCH,0,TE,0,,00
2009-10,Professional Cook 3,PCOOK3,SCH,19.286,TE,0.025111979,Y,00
2009-10,Professional Cook 3,PCOOK3,SCH,141.429,TE,0.184152344,N,00
2009-10,Professional Cook 3,PCOOK3,SCH,840,TE,1,,00
2009-10,Professional Cook 3,PCOOK3,SCH,10350,TE,12.32142857,Y,00
2009-10,Professional Cook 3,PCOOK3,SCH,5880,TE,7,N,00
2009-10,Professional Cook 3,PCOOK3,SCH,30.5,TE,0.071428571,,00
2009-10,Professional Cook 3,PCOOK3,SCH,359.5,TE,0,Y,00
2009-10,Professional Cook 3,PCOOK3,SCH,212,TE,0,N,00
2010-11,Professional Cook 3,PCOOK3,SCH,84,TE,0,N,00
2010-11,Professional Cook 3,PCOOK3,SCH,194,TE,0,Y,00
2010-11,Professional Cook 3,PCOOK3,SCH,2520,TE,3,N,00
2010-11,Professional Cook 3,PCOOK3,SCH,5880,TE,7,Y,00
2010-11,Professional Cook 3,PCOOK3,SCH,0,TE,0,N,00
2010-11,Professional Cook 3,PCOOK3,SCH,0,TE,0,Y,00
2010-11,Professional Cook 3,PCOOK3,SCH,12,TE,0.02,Y,00
2011-12,Professional Cook 3,PCOOK3,SCH,1,TE,0.214285714,N,00
2011-12,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,10,TE,0,N,00
2011-12,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,26,TE,0,Y,00
2011-12,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,3,TE,0,,00
2011-12,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,4,TE,4,N,00
2011-12,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,12,TE,12,Y,00
2011-12,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,1,TE,1,,00
2011-12,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,19,TE,0.031666667,N,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,9,TE,0.015,Y,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,2.5,SM,0.004166667,Y,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,14,KA,0.023333333,Y,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,2,TE,2,,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,6,TE,6,Y,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,5,TE,5,N,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,6,TE,0,,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,15,TE,0,Y,00
2012-13,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,10,TE,0,N,00
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,16,TE,0.026666667,Y,00
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,1,TE,1,N,02
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,1,TE,1,N,01
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,1,TE,1,,00
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,12,TE,12,Y,00
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,3,TE,3,N,00
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,3,TE,0,N,02
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,3,TE,0,N,01
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,3,TE,0,,00
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,36,TE,0,Y,00
2013-14,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,12,TE,0,N,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,34,TE,0.056666667,Y,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,HO,0,,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,1,TE,1,,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,27,TE,27,Y,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,2,TE,2,N,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,3,HO,3,,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,1,HO,1,Y,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,1,TE,0,,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,77,TE,0,Y,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,4,TE,0,N,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,3,PR,0,Y,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,HO,0,,00
2014-15,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,HO,0,Y,00
2015-16,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,TE,0,Y,00
2015-16,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,22,TE,22,Y,00
2015-16,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,2,TE,2,N,00
2015-16,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,TE,0,Y,00
2015-16,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,TE,0,N,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,8,TE,0.013333333,N,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,8,PR,0.013333333,N,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,TE,0,Y,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,4,TE,4,,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,11,TE,11,Y,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,6,TE,6,N,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,5,KT,5,,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,7,KT,7,Y,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,TE,0,,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,TE,0,Y,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,TE,0,N,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,KT,0,,00
2016-17,Professional Cook Apprentice - Level 1,PCOOKAP1,Courses,0,KT,0,Y,00
2011-12,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,N,00
2011-12,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,Y,00
2011-12,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,3,TE,3,N,00
2011-12,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,9,TE,9,Y,00
2012-13,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,4,TE,4,,00
2012-13,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,6,TE,6,Y,00
2012-13,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,3,TE,3,N,00
2012-13,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,,00
2012-13,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,Y,00
2012-13,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,N,00
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,1,TE,1,N,02
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,1,TE,1,N,01
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,2,TE,2,,00
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,10,TE,10,Y,00
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,2,TE,2,N,00
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,N,02
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,N,01
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,,00
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,Y,00
2013-14,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,N,00
2015-16,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,N,00
2015-16,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,Y,00
2015-16,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,3,TE,3,N,00
2015-16,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,15,TE,15,Y,00
2015-16,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,64,TE,0.106666667,Y,00
2016-17,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,1,TE,1,,00
2016-17,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,7,TE,7,Y,00
2016-17,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,1,TE,1,N,00
2016-17,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,,00
2016-17,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,Y,00
2016-17,Professional Cook Apprentice - Level 2,PCOOKAP2,Courses,0,TE,0,N,00
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,N,00
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,Y,00
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,,00
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,N,01
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,2,TE,2,N,00
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,1,TE,1,Y,00
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,1,TE,1,,00
2010-11,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,1,TE,1,N,01
2011-12,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,6,TE,6,Y,00
2011-12,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,6,TE,6,N,00
2011-12,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,Y,00
2011-12,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,N,00
2016-17,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,N,00
2016-17,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,0,TE,0,Y,00
2016-17,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,2,TE,2,N,00
2016-17,Professional Cook Apprentice - Level 3,PCOOKAP3,Courses,1,TE,1,Y,00
2015-16,Provincial Instructor's Diploma,PIDP,Credits,3,TE,0.125,,00
2016-17,Provincial Instructor's Diploma,PIDP,Credits,18,TE,0.75,N,00
