"","year","programTitle","Program Code","PLU","Sum Credits","location","sumFTE","abo","imm","cluster","studentType"
"1742","2016-17","Carpentry Foundation","ACCARPF","SCH",34.286,"HO",0.044643229,"N","00","trades",NA
"1743","2016-17","Carpentry Foundation","ACCARPF","SCH",159.999,"SM",0.208332031,"N","00","trades",NA
"1744","2016-17","Carpentry Foundation","ACCARPF","SCH",91.428,"SM",0.119046875,NA,"00","trades",NA
"1745","2016-17","Carpentry Foundation","CARPF","SCH",22.857,"SM",0.029761719,"N","00","trades",NA
"1746","2016-17","Carpentry Foundation","CARPF","SCH",91.428,"SM",0.119046875,"Y","00","trades","fn"
"1747","2016-17","Carpentry Foundation","ACCARPF","SCH",10,"OFTE",0.016666667,"N","00","trades",NA
"1748","2016-17","Carpentry Foundation","CARPF","SCH",5,"OFTE",0.008333333,"N","00","trades",NA
"1749","2016-17","Carpentry Foundation","ACCARPF","SCH",2400,"TE",4,"N","00","trades",NA
"1750","2016-17","Carpentry Foundation","CARPF","SCH",1200,"HA",2,"Y","00","trades","fn"
"1751","2016-17","Carpentry Foundation","ACCARPF","SCH",4800,"HA",8,NA,"00","trades",NA
"1752","2016-17","Carpentry Foundation","ACCARPF","SCH",2400,"HA",4,"Y","00","trades","fn"
"1753","2016-17","Carpentry Foundation","CARPF","SCH",0,"TE",0,NA,"00","trades",NA
"1754","2016-17","Carpentry Foundation","CARPF","SCH",0,"TE",0,"Y","00","trades","fn"
"1755","2016-17","Carpentry Foundation","CARPF","SCH",0,"TE",0,"N","00","trades",NA
"1756","2016-17","Carpentry Foundation","ACCARPF","SCH",0,"TE",0,NA,"00","trades",NA
"1757","2016-17","Carpentry Foundation","ACCARPF","SCH",0,"TE",0,"N","00","trades",NA
"1758","2016-17","Carpentry Foundation","CARPF","SCH",0,"HA",0,"Y","00","trades","fn"
"1759","2016-17","Carpentry Foundation","ACCARPF","SCH",0,"HA",0,NA,"00","trades",NA
"1760","2016-17","Carpentry Foundation","ACCARPF","SCH",0,"HA",0,"Y","00","trades","fn"
"1761","2013-14","Coastal Guardian Watchmen","CGW","Credits",1,"MA",0.033333333,"Y","00","ce","fn"
"1762","2009-10","Community Mental Health Worker","CMHW","SCH",185.143,"SM",0.241071615,"N","00","health",NA
"1763","2009-10","Community Mental Health Worker","CMHW","SCH",0,"KI",0,NA,"00","health",NA
"1764","2009-10","Community Mental Health Worker","CMHW","SCH",103.571,"KI",0.134858073,"N","00","health",NA
"1765","2009-10","Community Mental Health Worker","CMHW","SCH",7.5,"SM",0.427368421,"N","00","health",NA
"1766","2009-10","Community Mental Health Worker","CMHW","SCH",34.5,"KI",2.084210526,NA,"00","health",NA
"1767","2009-10","Community Mental Health Worker","CMHW","SCH",10.5,"KI",0.663157895,"Y","00","health","fn"
"1768","2009-10","Community Mental Health Worker","CMHW","SCH",43,"KI",2.621052632,"N","00","health",NA
"1769","2010-11","Community Mental Health Worker","CMHW","SCH",18,"KI",1.221052632,"N","00","health",NA
"1770","2010-11","Community Mental Health Worker","CMHW","SCH",4.5,"KI",0.305263158,"Y","00","health","fn"
"1771","2010-11","Community Mental Health Worker","CMHW","SCH",13.5,"KI",0.915789474,NA,"00","health",NA
"1772","2011-12","Community Mental Health Worker","CMHW","SCH",33.5,"PR",2.052631579,"N","00","health",NA
"1773","2011-12","Community Mental Health Worker","CMHW","SCH",58,"PR",3.157894737,"Y","00","health","fn"
"1774","2011-12","Community Mental Health Worker","CMHW","SCH",11.5,"PR",0.694736842,NA,"00","health",NA
"1775","2011-12","Community Mental Health Worker","CMHW","SCH",1,"TE",0.031578947,"N","00","health",NA
"1776","2012-13","Community Mental Health Worker","CMHW","SCH",4.5,"PR",0.305263158,NA,"00","health",NA
"1777","2012-13","Community Mental Health Worker","CMHW","SCH",13.5,"PR",0.915789474,"Y","00","health","fn"
"1778","2012-13","Community Mental Health Worker","CMHW","SCH",13.5,"PR",0.915789474,"N","00","health",NA
"1779","2009-10","Computer Technology","CPTE","Credits",175,"ON",5.833333333,"N","00","ce",NA
"1780","2009-10","Computer Technology","CPTE","Credits",137.5,"ON",4.583333333,"Y","00","ce","fn"
"1781","2009-10","Computer Technology","CPTE","Credits",120,"ON",4,NA,"00","ce",NA
"1782","2009-10","Computer Technology","CPTE","Credits",15,"ON",0.5,NA,"01","ce",NA
"1783","2009-10","Computer Technology","CPTE","Credits",3,"PR",0.1,"N","00","ce",NA
"1784","2009-10","Computer Technology","CPTE","Credits",142.857,"TE",0.186011719,"Y","00","ce","fn"
"1785","2009-10","Computer Technology","CPTE","Credits",51.429,"TE",0.066964844,NA,"00","ce",NA
"1786","2009-10","Computer Technology","CPTE","Credits",1.5,"SM",0.0025,NA,"01","ce",NA
"1787","2010-11","Computer Technology","CPTE","Credits",12,"ON",0.4,NA,"01","ce",NA
"1788","2010-11","Computer Technology","CPTE","Credits",59,"ON",1.966666667,NA,"00","ce",NA
"1789","2010-11","Computer Technology","CPTE","Credits",105,"ON",3.5,"Y","00","ce","fn"
"1790","2010-11","Computer Technology","CPTE","Credits",238.5,"ON",7.95,"N","00","ce",NA
"1791","2009-10","Comuter Technology","CPTE2","Credits",6,"ON",0.2,"Y","00","ce","fn"
"1792","2009-10","Continuing Education","CE","SCH",24,"TE",0.04,"Y","01","ce","fn"
"1793","2009-10","Continuing Education","CE","SCH",933,"TE",1.555,"N","01","ce",NA
"1794","2009-10","Continuing Education","CE","SCH",9153.743,"TE",15.25623833,NA,"00","ce",NA
"1795","2009-10","Continuing Education","CE","SCH",7280,"TE",12.13333333,"Y","00","ce","fn"
"1796","2009-10","Continuing Education","CE","SCH",9951.929,"TE",16.58654833,"N","00","ce",NA
"1797","2009-10","Continuing Education","CE","SCH",35,"ST",0.058333333,NA,"00","ce",NA
"1798","2009-10","Continuing Education","CE","SCH",4,"ST",0.006666667,"Y","00","ce","fn"
"1799","2009-10","Continuing Education","CE","SCH",57,"ST",0.095,"N","00","ce",NA
"1800","2009-10","Continuing Education","CE","SCH",93,"SM",0.155,NA,"01","ce",NA
"1801","2009-10","Continuing Education","CE","SCH",8,"SM",0.013333333,"N","01","ce",NA
"1802","2009-10","Continuing Education","CE","SCH",29924.5,"SM",49.87416667,NA,"00","ce",NA
"1803","2009-10","Continuing Education","CE","SCH",20636,"SM",34.39333333,"Y","00","ce","fn"
"1804","2009-10","Continuing Education","CE","SCH",14049.5,"SM",23.41583333,"N","00","ce",NA
"1805","2009-10","Continuing Education","CE","SCH",28,"RE",0.046666667,NA,"00","ce",NA
"1806","2009-10","Continuing Education","CE","SCH",8,"RE",0.013333333,"Y","00","ce","fn"
"1807","2009-10","Continuing Education","CE","SCH",8,"RE",0.013333333,"N","00","ce",NA
"1808","2009-10","Continuing Education","CE","SCH",2423,"QC",4.038333333,NA,"00","ce",NA
"1809","2009-10","Continuing Education","CE","SCH",757,"QC",1.261666667,"Y","00","ce","fn"
"1810","2009-10","Continuing Education","CE","SCH",106,"QC",0.176666667,"N","00","ce",NA
"1811","2009-10","Continuing Education","CE","SCH",0.5,"PR",0.000833333,"N",NA,"ce",NA
"1812","2009-10","Continuing Education","CE","SCH",0,"TE",0,"N","01","ce",NA
"1813","2009-10","Continuing Education","CE","SCH",349,"TE",0.454427083,NA,"00","ce",NA
"1814","2009-10","Continuing Education","CE","SCH",1252.572,"TE",1.630953125,"Y","00","ce","fn"
"1815","2009-10","Continuing Education","CE","SCH",1117.857,"TE",1.455542969,"N","00","ce",NA
"1816","2009-10","Continuing Education","CE","SCH",272.572,"SM",0.354911458,NA,"00","ce",NA
"1817","2009-10","Continuing Education","CE","SCH",19.286,"SM",0.025111979,"Y","00","ce","fn"
"1818","2009-10","Continuing Education","CE","SCH",142.857,"SM",0.186011719,"N","00","ce",NA
"1819","2009-10","Continuing Education","CE","SCH",0,"PS",0,"Y","00","ce","fn"
"1820","2009-10","Continuing Education","CE","SCH",1303.429,"PR",1.697173177,"Y","00","ce","fn"
"1821","2009-10","Continuing Education","CE","SCH",1095.002,"PR",1.425783854,"N","00","ce",NA
"1822","2009-10","Continuing Education","CE","SCH",0,"ON",0,"Y","00","ce","fn"
"1823","2009-10","Continuing Education","CE","SCH",600,"MO",0.78125,"Y","00","ce","fn"
"1824","2009-10","Continuing Education","CE","SCH",86.143,"MA",0.112165365,"N","00","ce",NA
"1825","2009-10","Continuing Education","CE","SCH",1650,"KL",2.1484375,"Y","00","ce","fn"
"1826","2009-10","Continuing Education","CE","SCH",392.857,"KI",0.511532552,"Y","00","ce","fn"
"1827","2009-10","Continuing Education","CE","SCH",512.144,"HO",0.666854167,NA,"00","ce",NA
"1828","2009-10","Continuing Education","CE","SCH",553.715,"HO",0.720983073,"Y","00","ce","fn"
"1829","2009-10","Continuing Education","CE","SCH",2283.088,"HA",2.972770833,"Y","00","ce","fn"
"1830","2009-10","Continuing Education","CE","SCH",3.8,"HA",0.004947917,"N","00","ce",NA
"1831","2009-10","Continuing Education","CE","SCH",900,"GK",1.171875,"Y","00","ce","fn"
"1832","2009-10","Continuing Education","CE","SCH",18,"TE",0.03,NA,"01","ce",NA
"1833","2009-10","Continuing Education","CE","SCH",3704,"HA",6.173333333,"Y","00","ce","fn"
"1834","2009-10","Continuing Education","CE","SCH",1560,"HA",2.6,"N","00","ce",NA
"1835","2009-10","Continuing Education","CE","SCH",30.5,"TE",0.1,"N","01","ce",NA
"1836","2009-10","Continuing Education","CE","SCH",9,"TE",0.225,NA,"00","ce",NA
"1837","2009-10","Continuing Education","CE","SCH",33,"TE",1.05,"Y","00","ce","fn"
"1838","2009-10","Continuing Education","CE","SCH",39,"TE",3.0325,"N","00","ce",NA
"1839","2009-10","Continuing Education","CE","SCH",3,"SM",0.075,"N","01","ce",NA
"1840","2009-10","Continuing Education","CE","SCH",75,"SM",1.825,NA,"00","ce",NA
"1841","2009-10","Continuing Education","CE","SCH",15,"SM",0.375,"Y","00","ce","fn"
"1842","2009-10","Continuing Education","CE","SCH",56,"SM",1.283333333,"N","00","ce",NA
"1843","2009-10","Continuing Education","CE","SCH",22,"PR",0.625,NA,"00","ce",NA
"1844","2009-10","Continuing Education","CE","SCH",32,"PR",1.175,"N","00","ce",NA
"1845","2009-10","Continuing Education","CE","SCH",11,"ON",0.55,NA,"00","ce",NA
"1846","2009-10","Continuing Education","CE","SCH",12.5,"ON",0.633333333,"Y","00","ce","fn"
"1847","2009-10","Continuing Education","CE","SCH",1,"MA",0.75,"Y","00","ce","fn"
"1848","2009-10","Continuing Education","CE","SCH",32,"KL",0.8,NA,"00","ce",NA
"1849","2009-10","Continuing Education","CE","SCH",24,"KL",0.6,"Y","00","ce","fn"
"1850","2009-10","Continuing Education","CE","SCH",6,"KL",0.15,"N","00","ce",NA
"1851","2009-10","Continuing Education","CE","SCH",1,"KI",0.025,"N","00","ce",NA
"1852","2009-10","Continuing Education","CE","SCH",1,"HA",0.025,"Y","00","ce","fn"
"1853","2009-10","Continuing Education","CE","SCH",6,"PR",0.01,NA,"01","ce",NA
"1854","2009-10","Continuing Education","CE","SCH",4056.5,"PR",6.760833333,NA,"00","ce",NA
"1855","2009-10","Continuing Education","CE","SCH",6560.5,"PR",10.93416667,"Y","00","ce","fn"
"1856","2009-10","Continuing Education","CE","SCH",2435.5,"PR",4.059166667,"N","00","ce",NA
"1857","2009-10","Continuing Education","CE","SCH",294,NA,0.49,NA,"00","ce",NA
"1858","2009-10","Continuing Education","CE","SCH",2770,NA,4.616666667,"Y","00","ce","fn"
"1859","2009-10","Continuing Education","CE","SCH",141,NA,0.235,"N","00","ce",NA
"1860","2009-10","Continuing Education","CE","SCH",16,"MA",0.026666667,NA,"01","ce",NA
"1861","2009-10","Continuing Education","CE","SCH",2765,"MA",4.608333333,NA,"00","ce",NA
"1862","2009-10","Continuing Education","CE","SCH",1697,"MA",2.828333333,"Y","00","ce","fn"
"1863","2009-10","Continuing Education","CE","SCH",1750,"HA",2.916666667,NA,"00","ce",NA
"1864","2009-10","Continuing Education","CE","SCH",13,"HA",0.021666667,"N","01","ce",NA
"1865","2009-10","Continuing Education","CE","SCH",8,"HA",0.013333333,NA,"01","ce",NA
"1866","2009-10","Continuing Education","CE","SCH",684,"HO",1.14,"N","00","ce",NA
"1867","2009-10","Continuing Education","CE","SCH",1202,"HO",2.003333333,"Y","00","ce","fn"
"1868","2009-10","Continuing Education","CE","SCH",8233,"HO",13.72166667,NA,"00","ce",NA
"1869","2009-10","Continuing Education","CE","SCH",615,"KI",1.025,"N","00","ce",NA
"1870","2009-10","Continuing Education","CE","SCH",480,"KI",0.8,"Y","00","ce","fn"
"1871","2009-10","Continuing Education","CE","SCH",2370,"KI",3.95,NA,"00","ce",NA
"1872","2009-10","Continuing Education","CE","SCH",22,"KI",0.036666667,NA,"01","ce",NA
"1873","2009-10","Continuing Education","CE","SCH",59,"MA",0.098333333,"N","00","ce",NA
"1874","2010-11","Continuing Education","CE","SCH",1012,"PS",1.686666667,"Y","00","ce","fn"
"1875","2010-11","Continuing Education","CE","SCH",614,"PS",1.023333333,NA,"00","ce",NA
"1876","2010-11","Continuing Education","CE","SCH",5,"PS",0.008333333,"N","01","ce",NA
"1877","2010-11","Continuing Education","CE","SCH",5,"PS",0.008333333,NA,"01","ce",NA
"1878","2010-11","Continuing Education","CE","SCH",288,"QC",0.48,"N","00","ce",NA
"1879","2010-11","Continuing Education","CE","SCH",1223,"QC",2.038333333,"Y","00","ce","fn"
"1880","2010-11","Continuing Education","CE","SCH",2570,"QC",4.283333333,NA,"00","ce",NA
"1881","2010-11","Continuing Education","CE","SCH",10414,"RE",17.35666667,"N","00","ce",NA
"1882","2010-11","Continuing Education","CE","SCH",22276,"RE",37.12666667,"Y","00","ce","fn"
"1883","2010-11","Continuing Education","CE","SCH",10122,"RE",16.87,NA,"00","ce",NA
"1884","2010-11","Continuing Education","CE","SCH",24,"RE",0.04,NA,"01","ce",NA
"1885","2010-11","Continuing Education","CE","SCH",5321.5,"SM",8.869166667,"N","00","ce",NA
"1886","2010-11","Continuing Education","CE","SCH",7358.5,"SM",12.26416667,"Y","00","ce","fn"
"1887","2010-11","Continuing Education","CE","SCH",155,"PS",0.258333333,"N","00","ce",NA
"1888","2010-11","Continuing Education","CE","SCH",13,"PR",0.021666667,NA,"01","ce",NA
"1889","2010-11","Continuing Education","CE","SCH",27,"PR",0.045,"N","01","ce",NA
"1890","2010-11","Continuing Education","CE","SCH",4125.5,"PR",6.875833333,NA,"00","ce",NA
"1891","2010-11","Continuing Education","CE","SCH",1830,"PR",3.05,"Y","00","ce","fn"
"1892","2010-11","Continuing Education","CE","SCH",2278.5,"PR",3.7975,"N","00","ce",NA
"1893","2010-11","Continuing Education","CE","SCH",51,NA,0.085,NA,"00","ce",NA
"1894","2010-11","Continuing Education","CE","SCH",1752,NA,2.92,"Y","00","ce","fn"
"1895","2010-11","Continuing Education","CE","SCH",72,"MO",0.12,NA,"00","ce",NA
"1896","2010-11","Continuing Education","CE","SCH",323,"MO",0.538333333,"Y","00","ce","fn"
"1897","2010-11","Continuing Education","CE","SCH",14,"MA",0.023333333,NA,"01","ce",NA
"1898","2010-11","Continuing Education","CE","SCH",1995,"MA",3.325,NA,"00","ce",NA
"1899","2010-11","Continuing Education","CE","SCH",710,"MA",1.183333333,"Y","00","ce","fn"
"1900","2010-11","Continuing Education","CE","SCH",37,"MA",0.061666667,"N","00","ce",NA
"1901","2010-11","Continuing Education","CE","SCH",98.8,"TE",0.128645833,NA,"00","ce",NA
"1902","2010-11","Continuing Education","CE","SCH",1759.515,"TE",2.291035156,"Y","00","ce","fn"
"1903","2010-11","Continuing Education","CE","SCH",140.143,"TE",0.182477865,"N","00","ce",NA
"1904","2010-11","Continuing Education","CE","SCH",1200,"PS",1.5625,"Y","00","ce","fn"
"1905","2010-11","Continuing Education","CE","SCH",0,"PR",0,NA,"00","ce",NA
"1906","2010-11","Continuing Education","CE","SCH",158.286,"PR",0.206101563,"Y","00","ce","fn"
"1907","2010-11","Continuing Education","CE","SCH",0,"PR",0,"N","00","ce",NA
"1908","2010-11","Continuing Education","CE","SCH",123.429,"MA",0.160714844,NA,"00","ce",NA
"1909","2010-11","Continuing Education","CE","SCH",123.429,"MA",0.160714844,"Y","00","ce","fn"
"1910","2010-11","Continuing Education","CE","SCH",768,"KT",1,"Y","00","ce","fn"
"1911","2010-11","Continuing Education","CE","SCH",0,"KL",0,"Y","00","ce","fn"
"1912","2010-11","Continuing Education","CE","SCH",258,"KI",0.3359375,"Y","00","ce","fn"
"1913","2010-11","Continuing Education","CE","SCH",33.429,"HO",0.043527344,NA,"00","ce",NA
"1914","2010-11","Continuing Education","CE","SCH",491.287,"HO",0.639696615,"Y","00","ce","fn"
"1915","2010-11","Continuing Education","CE","SCH",140.143,"HA",0.182477865,NA,"00","ce",NA
"1916","2010-11","Continuing Education","CE","SCH",1494.287,"HA",1.945686198,"Y","00","ce","fn"
"1917","2010-11","Continuing Education","CE","SCH",165.858,"HA",0.215960938,"N","00","ce",NA
"1918","2010-11","Continuing Education","CE","SCH",3475,"GK",4.524739583,"Y","00","ce","fn"
"1919","2010-11","Continuing Education","CE","SCH",32,"TE",1.066666667,"Y","00","ce","fn"
"1920","2010-11","Continuing Education","CE","SCH",130,"TE",0.216666667,NA,"01","ce",NA
"1921","2010-11","Continuing Education","CE","SCH",155,"TE",0.258333333,"N","01","ce",NA
"1922","2010-11","Continuing Education","CE","SCH",10291.7,"TE",17.15283333,NA,"00","ce",NA
"1923","2010-11","Continuing Education","CE","SCH",7877.943,"TE",13.129905,"Y","00","ce","fn"
"1924","2010-11","Continuing Education","CE","SCH",8276.486,"TE",13.79414333,"N","00","ce",NA
"1925","2010-11","Continuing Education","CE","SCH",135,"ST",0.225,"N","00","ce",NA
"1926","2010-11","Continuing Education","CE","SCH",61,"SM",0.101666667,NA,"01","ce",NA
"1927","2010-11","Continuing Education","CE","SCH",42,"SM",0.07,"N","01","ce",NA
"1928","2010-11","Continuing Education","CE","SCH",13130.5,"SM",21.88416667,NA,"00","ce",NA
"1929","2010-11","Continuing Education","CE","SCH",296,"GK",0.493333333,NA,"00","ce",NA
"1930","2010-11","Continuing Education","CE","SCH",5378,"GK",8.963333333,"Y","00","ce","fn"
"1931","2010-11","Continuing Education","CE","SCH",242,"GK",0.403333333,"N","00","ce",NA
"1932","2010-11","Continuing Education","CE","SCH",81,"DL",0.135,NA,"00","ce",NA
"1933","2010-11","Continuing Education","CE","SCH",854,"DL",1.423333333,"Y","00","ce","fn"
"1934","2010-11","Continuing Education","CE","SCH",44,"DL",0.073333333,"N","00","ce",NA
"1935","2010-11","Continuing Education","CE","SCH",152,"CA",0.253333333,"Y","00","ce","fn"
"1936","2010-11","Continuing Education","CE","SCH",21,"TE",0.6,NA,"00","ce",NA
"1937","2010-11","Continuing Education","CE","SCH",54,"TE",1.35,"Y","00","ce","fn"
"1938","2010-11","Continuing Education","CE","SCH",29,"TE",1.775,"N","00","ce",NA
"1939","2010-11","Continuing Education","CE","SCH",3,"SM",0.075,NA,"00","ce",NA
"1940","2010-11","Continuing Education","CE","SCH",2.4,"RE",0.04,NA,"00","ce",NA
"1941","2010-11","Continuing Education","CE","SCH",7.2,"RE",0.12,"N","00","ce",NA
"1942","2010-11","Continuing Education","CE","SCH",1,"PR",0.5,NA,"00","ce",NA
"1943","2010-11","Continuing Education","CE","SCH",10,"PR",0.4,"Y","00","ce","fn"
"1944","2010-11","Continuing Education","CE","SCH",0,"PR",0,"N","00","ce",NA
"1945","2010-11","Continuing Education","CE","SCH",15,"ON",0.766666667,NA,"00","ce",NA
"1946","2010-11","Continuing Education","CE","SCH",5,"ON",0.258333333,"Y","00","ce","fn"
"1947","2010-11","Continuing Education","CE","SCH",2,"ON",0.1,"N","00","ce",NA
"1948","2010-11","Continuing Education","CE","SCH",1,"KT",0.2,"Y","00","ce","fn"
"1949","2010-11","Continuing Education","CE","SCH",4.2,"KK",0.07,"Y","00","ce","fn"
"1950","2010-11","Continuing Education","CE","SCH",4.2,"KA",0.07,NA,"00","ce",NA
"1951","2010-11","Continuing Education","CE","SCH",3.6,"KA",0.06,"Y","00","ce","fn"
"1952","2010-11","Continuing Education","CE","SCH",1,"GR",0.3,"Y","00","ce","fn"
"1953","2010-11","Continuing Education","CE","SCH",0.6,"GK",0.01,NA,"00","ce",NA
"1954","2010-11","Continuing Education","CE","SCH",9.6,"GK",0.16,"Y","00","ce","fn"
"1955","2010-11","Continuing Education","CE","SCH",0.6,"GK",0.01,"N","00","ce",NA
"1956","2010-11","Continuing Education","CE","SCH",200,"KV",0.333333333,NA,"00","ce",NA
"1957","2010-11","Continuing Education","CE","SCH",168,"KV",0.28,"Y","00","ce","fn"
"1958","2010-11","Continuing Education","CE","SCH",459,"KS",0.765,"Y","00","ce","fn"
"1959","2010-11","Continuing Education","CE","SCH",16,"KN",0.026666667,NA,"00","ce",NA
"1960","2010-11","Continuing Education","CE","SCH",306,"KN",0.51,"Y","00","ce","fn"
"1961","2010-11","Continuing Education","CE","SCH",731,"KK",1.218333333,NA,"00","ce",NA
"1962","2010-11","Continuing Education","CE","SCH",2735,"KK",4.558333333,"Y","00","ce","fn"
"1963","2010-11","Continuing Education","CE","SCH",33,"KI",0.055,NA,"01","ce",NA
"1964","2010-11","Continuing Education","CE","SCH",1604,"KI",2.673333333,NA,"00","ce",NA
